addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
711,Mason Street,,,Staunton,VA,24401,38.15949472,-79.05958149,,
807,Mason Street,,,Staunton,VA,24401,38.16004435,-79.05903848,,
809,Mason Street,,,Staunton,VA,24401,38.1601581,-79.05893067,,
400,Maxwell Drive,,,Staunton,VA,24401,38.17668478,-79.05471149,,
402,Maxwell Drive,,,Staunton,VA,24401,38.17683238,-79.05429608,,
404,Maxwell Drive,,,Staunton,VA,24401,38.1769877,-79.05390056,,
405,Maxwell Drive,,,Staunton,VA,24401,38.17658771,-79.05372494,,
100,Mayo Street,,,Staunton,VA,24401,38.13329065,-79.08327766,,
3,McArthur Street,,,Staunton,VA,24401,38.14470582,-79.08978575,,
5,McArthur Street,,,Staunton,VA,24401,38.14456637,-79.08949714,,
7,McArthur Street,,,Staunton,VA,24401,38.14440406,-79.08939629,,
8,McArthur Street,,,Staunton,VA,24401,38.14442534,-79.08921049,,
9,McArthur Street,,,Staunton,VA,24401,38.14426337,-79.08909593,,
410,McMahon Street,,,Staunton,VA,24401,38.14345219,-79.08379773,,
413,McMahon Street,,,Staunton,VA,24401,38.14365499,-79.08371896,,
416,McMahon Street,,,Staunton,VA,24401,38.14358439,-79.08408001,,
509,McMahon Street,,,Staunton,VA,24401,38.14312664,-79.08340039,,
413A,McMahon Street,,,Staunton,VA,24401,38.14361036,-79.08351019,,
12,Meadow Cross Drive,,,Staunton,VA,24401,38.18130039,-79.05329885,,
200,Meadowbrook Road,,,Staunton,VA,24401,38.16950139,-79.04755258,,
206,Meadowbrook Road,,,Staunton,VA,24401,38.1690972,-79.04675644,,
207,Meadowbrook Road,,,Staunton,VA,24401,38.1689914,-79.04593686,,
208,Meadowbrook Road,,,Staunton,VA,24401,38.16875209,-79.04656072,,
209,Meadowbrook Road,,,Staunton,VA,24401,38.1680749,-79.04572859,,
210,Meadowbrook Road,,,Staunton,VA,24401,38.16841633,-79.04637572,,
211,Meadowbrook Road,,,Staunton,VA,24401,38.16767527,-79.04547371,,
212,Meadowbrook Road,,,Staunton,VA,24401,38.16810561,-79.04619092,,
213,Meadowbrook Road,,,Staunton,VA,24401,38.1674062,-79.04508891,,
217,Meadowbrook Road,,,Staunton,VA,24401,38.16725064,-79.04453838,,
218,Meadowbrook Road,,,Staunton,VA,24401,38.1671947,-79.04377838,,
219,Meadowbrook Road,,,Staunton,VA,24401,38.16740785,-79.04406755,,
220,Meadowbrook Road,,,Staunton,VA,24401,38.16741401,-79.04342106,,
221,Meadowbrook Road,,,Staunton,VA,24401,38.16759368,-79.04383889,,
222,Meadowbrook Road,,,Staunton,VA,24401,38.16769104,-79.0431078,,
223,Meadowbrook Road,,,Staunton,VA,24401,38.16785269,-79.04336287,,
224,Meadowbrook Road,,,Staunton,VA,24401,38.1679788,-79.0428442,,
225,Meadowbrook Road,,,Staunton,VA,24401,38.16806985,-79.04313047,,
226,Meadowbrook Road,,,Staunton,VA,24401,38.16820084,-79.04257217,,
228,Meadowbrook Road,,,Staunton,VA,24401,38.16846041,-79.04231034,,
229,Meadowbrook Road,,,Staunton,VA,24401,38.16861079,-79.04263077,,
214A,Meadowbrook Road,,,Staunton,VA,24401,38.16776654,-79.04604359,,
214B,Meadowbrook Road,,,Staunton,VA,24401,38.16749986,-79.04581747,,
216A,Meadowbrook Road,,,Staunton,VA,24401,38.16720505,-79.04557924,,
216B,Meadowbrook Road,,,Staunton,VA,24401,38.16698273,-79.04524241,,
218A,Meadowbrook Road,,,Staunton,VA,24401,38.16674102,-79.04419752,,
1,Middlebrook Avenue,,,Staunton,VA,24401,38.1478446,-79.07249067,,
3,Middlebrook Avenue,,,Staunton,VA,24401,38.14778959,-79.0725747,,
5,Middlebrook Avenue,,,Staunton,VA,24401,38.14775706,-79.0726299,,
7,Middlebrook Avenue,,,Staunton,VA,24401,38.14771957,-79.0726909,,
9,Middlebrook Avenue,,,Staunton,VA,24401,38.14768879,-79.0727453,,
11,Middlebrook Avenue,,A,Staunton,VA,24401,38.14768408,-79.07281008,,
11,Middlebrook Avenue,,B,Staunton,VA,24401,38.14773991,-79.07284593,,
11,Middlebrook Avenue,,,Staunton,VA,24401,38.14763993,-79.07278073,,
12,Middlebrook Avenue,,,Staunton,VA,24401,38.14747027,-79.07248104,,
13,Middlebrook Avenue,,,Staunton,VA,24401,38.14761129,-79.07285113,,
15,Middlebrook Avenue,,A,Staunton,VA,24401,38.14759947,-79.07294933,,
15,Middlebrook Avenue,,,Staunton,VA,24401,38.14757577,-79.07293681,,
17,Middlebrook Avenue,,300,Staunton,VA,24401,38.1475659,-79.07305295,,
17,Middlebrook Avenue,,A,Staunton,VA,24401,38.14759819,-79.07308006,,
17,Middlebrook Avenue,,B,Staunton,VA,24401,38.14762787,-79.07310337,,
17,Middlebrook Avenue,,C,Staunton,VA,24401,38.14751778,-79.07307359,,
17,Middlebrook Avenue,,D,Staunton,VA,24401,38.14755256,-79.07310253,,
17,Middlebrook Avenue,,,Staunton,VA,24401,38.1475395,-79.07302496,,
19,Middlebrook Avenue,,,Staunton,VA,24401,38.14748568,-79.07314521,,
21,Middlebrook Avenue,,,Staunton,VA,24401,38.14746717,-79.07319138,,
23,Middlebrook Avenue,,A,Staunton,VA,24401,38.14747287,-79.07329671,,
23,Middlebrook Avenue,,B,Staunton,VA,24401,38.14750228,-79.07331468,,
23,Middlebrook Avenue,,,Staunton,VA,24401,38.14743752,-79.07326914,,
25,Middlebrook Avenue,,,Staunton,VA,24401,38.1474042,-79.07335171,,
27,Middlebrook Avenue,,,Staunton,VA,24401,38.14740482,-79.07342981,,
29,Middlebrook Avenue,,A,Staunton,VA,24401,38.14733087,-79.07356089,,
29,Middlebrook Avenue,,B,Staunton,VA,24401,38.14738614,-79.07352041,,
29,Middlebrook Avenue,,C,Staunton,VA,24401,38.14735015,-79.07349346,,
29,Middlebrook Avenue,,,Staunton,VA,24401,38.14737003,-79.0735798,,
36,Middlebrook Avenue,,2-Jan,Staunton,VA,24401,38.14735406,-79.07279681,,
36,Middlebrook Avenue,,,Staunton,VA,24401,38.14758065,-79.07244238,,
38,Middlebrook Avenue,,2-Jan,Staunton,VA,24401,38.14729479,-79.07285218,,
38,Middlebrook Avenue,,,Staunton,VA,24401,38.14727024,-79.07299681,,
40,Middlebrook Avenue,,,Staunton,VA,24401,38.14722068,-79.07310548,,
42,Middlebrook Avenue,,,Staunton,VA,24401,38.14702709,-79.07354144,,
44,Middlebrook Avenue,,,Staunton,VA,24401,38.14700072,-79.07401089,,
50,Middlebrook Avenue,,,Staunton,VA,24401,38.14668421,-79.07421927,,
113,Middlebrook Avenue,,,Staunton,VA,24401,38.14672124,-79.07481316,,
400,Middlebrook Avenue,,,Staunton,VA,24401,38.14024006,-79.08008102,,
402,Middlebrook Avenue,,,Staunton,VA,24401,38.14513397,-79.0749542,,
412,Middlebrook Avenue,,,Staunton,VA,24401,38.14482036,-79.07501192,,
501,Middlebrook Avenue,,,Staunton,VA,24401,38.14441389,-79.0760876,,
515,Middlebrook Avenue,,,Staunton,VA,24401,38.14421853,-79.07613968,,
602,Middlebrook Avenue,,A,Staunton,VA,24401,38.14349568,-79.07618797,,
602,Middlebrook Avenue,,B,Staunton,VA,24401,38.14343792,-79.07622447,,
602,Middlebrook Avenue,,,Staunton,VA,24401,38.14354624,-79.0761585,,
608,Middlebrook Avenue,,,Staunton,VA,24401,38.14354446,-79.07625744,,
610,Middlebrook Avenue,,,Staunton,VA,24401,38.14351225,-79.07640163,,
612,Middlebrook Avenue,,,Staunton,VA,24401,38.14355013,-79.0766877,,
650,Middlebrook Avenue,,,Staunton,VA,24401,38.14446033,-79.07633669,,
697,Middlebrook Avenue,,,Staunton,VA,24401,38.14445182,-79.07675407,,
701,Middlebrook Avenue,,,Staunton,VA,24401,38.14405929,-79.07669683,,
704,Middlebrook Avenue,,A,Staunton,VA,24401,38.14353644,-79.07717026,,
704,Middlebrook Avenue,,B,Staunton,VA,24401,38.14345123,-79.07717446,,
704,Middlebrook Avenue,,,Staunton,VA,24401,38.14361222,-79.07721026,,
708,Middlebrook Avenue,,,Staunton,VA,24401,38.14357056,-79.07733833,,
712,Middlebrook Avenue,,,Staunton,VA,24401,38.14348793,-79.07749181,,
716,Middlebrook Avenue,,,Staunton,VA,24401,38.14345164,-79.0776402,,
737,Middlebrook Avenue,,,Staunton,VA,24401,38.14375161,-79.07774931,,
745,Middlebrook Avenue,,,Staunton,VA,24401,38.14361814,-79.07804526,,
753,Middlebrook Avenue,,,Staunton,VA,24401,38.14351581,-79.07825108,,
757,Middlebrook Avenue,,,Staunton,VA,24401,38.14265837,-79.07795168,,
765,Middlebrook Avenue,,A,Staunton,VA,24401,38.14309966,-79.07858622,,
765,Middlebrook Avenue,,B,Staunton,VA,24401,38.14348493,-79.07854129,,
765,Middlebrook Avenue,,C,Staunton,VA,24401,38.14344408,-79.07862824,,
765,Middlebrook Avenue,,,Staunton,VA,24401,38.1432436,-79.07867704,,
801,Middlebrook Avenue,,A,Staunton,VA,24401,38.14285348,-79.07902225,,
801,Middlebrook Avenue,,B,Staunton,VA,24401,38.14282592,-79.07917347,,
801,Middlebrook Avenue,,,Staunton,VA,24401,38.14291429,-79.07922753,,
802,Middlebrook Avenue,,,Staunton,VA,24401,38.14219529,-79.07846787,,
816,Middlebrook Avenue,,,Staunton,VA,24401,38.1423783,-79.07895062,,
817,Middlebrook Avenue,,,Staunton,VA,24401,38.14295173,-79.07906478,,
821,Middlebrook Avenue,,,Staunton,VA,24401,38.14259696,-79.07965792,,
832,Middlebrook Avenue,,,Staunton,VA,24401,38.1419651,-79.07989794,,
851,Middlebrook Avenue,,,Staunton,VA,24401,38.14200822,-79.08037913,,
852,Middlebrook Avenue,,,Staunton,VA,24401,38.14158943,-79.07995293,,
858,Middlebrook Avenue,,,Staunton,VA,24401,38.14140708,-79.08026477,,
864,Middlebrook Avenue,,,Staunton,VA,24401,38.14100682,-79.08090687,,
865,Middlebrook Avenue,,1,Staunton,VA,24401,38.14189539,-79.08121258,,
865,Middlebrook Avenue,,2,Staunton,VA,24401,38.14200596,-79.08121473,,
865,Middlebrook Avenue,,,Staunton,VA,24401,38.14201225,-79.08109425,,
866,Middlebrook Avenue,,,Staunton,VA,24401,38.13964408,-79.08129706,,
867,Middlebrook Avenue,,,Staunton,VA,24401,38.14157864,-79.08105856,,
871,Middlebrook Avenue,,,Staunton,VA,24401,38.14073233,-79.08264295,,
914,Middlebrook Avenue,,,Staunton,VA,24401,38.13901027,-79.08214565,,
919,Middlebrook Avenue,,A,Staunton,VA,24401,38.14051242,-79.08403211,,
919,Middlebrook Avenue,,B,Staunton,VA,24401,38.14041405,-79.08407625,,
919,Middlebrook Avenue,,C,Staunton,VA,24401,38.14040744,-79.08423982,,
919,Middlebrook Avenue,,,Staunton,VA,24401,38.14051185,-79.08420781,,
925,Middlebrook Avenue,,,Staunton,VA,24401,38.13893298,-79.08435202,,
1000,Middlebrook Avenue,,,Staunton,VA,24401,38.13806257,-79.08462008,,
1002,Middlebrook Avenue,,,Staunton,VA,24401,38.13795968,-79.08475336,,
1004,Middlebrook Avenue,,,Staunton,VA,24401,38.13778751,-79.08479814,,
1006,Middlebrook Avenue,,,Staunton,VA,24401,38.13769942,-79.08487871,,
1008,Middlebrook Avenue,,,Staunton,VA,24401,38.13758143,-79.08498877,,
1010,Middlebrook Avenue,,,Staunton,VA,24401,38.13746654,-79.08510679,,
1012,Middlebrook Avenue,,,Staunton,VA,24401,38.13732977,-79.08521671,,
1014,Middlebrook Avenue,,,Staunton,VA,24401,38.13722438,-79.08531299,,
1016,Middlebrook Avenue,,,Staunton,VA,24401,38.137108,-79.08541514,,
1018,Middlebrook Avenue,,,Staunton,VA,24401,38.1369963,-79.08551931,,
1020,Middlebrook Avenue,,,Staunton,VA,24401,38.13686086,-79.08567681,,
1022,Middlebrook Avenue,,,Staunton,VA,24401,38.13679003,-79.08574958,,
1023,Middlebrook Avenue,,,Staunton,VA,24401,38.13652016,-79.08561842,,
1024,Middlebrook Avenue,,,Staunton,VA,24401,38.13668745,-79.08590933,,
1028,Middlebrook Avenue,,,Staunton,VA,24401,38.13669329,-79.08630388,,
1100,Middlebrook Avenue,,,Staunton,VA,24401,38.13611545,-79.08550551,,
1102,Middlebrook Avenue,,,Staunton,VA,24401,38.13576606,-79.08494014,,
1104,Middlebrook Avenue,,,Staunton,VA,24401,38.13509348,-79.08455154,,
1106,Middlebrook Avenue,,,Staunton,VA,24401,38.13495703,-79.08360493,,
1108,Middlebrook Avenue,,,Staunton,VA,24401,38.13568528,-79.08648675,,
1110,Middlebrook Avenue,,,Staunton,VA,24401,38.13582498,-79.08685215,,
1112,Middlebrook Avenue,,,Staunton,VA,24401,38.13551044,-79.08672144,,
1114,Middlebrook Avenue,,,Staunton,VA,24401,38.13523678,-79.08647557,,
1116,Middlebrook Avenue,,,Staunton,VA,24401,38.13543591,-79.08727896,,
1118,Middlebrook Avenue,,,Staunton,VA,24401,38.13527105,-79.0874045,,
1122,Middlebrook Avenue,,,Staunton,VA,24401,38.13479943,-79.08722398,,
1124,Middlebrook Avenue,,,Staunton,VA,24401,38.13254442,-79.08789355,,
1126,Middlebrook Avenue,,,Staunton,VA,24401,38.13460456,-79.08764579,,
1128,Middlebrook Avenue,,,Staunton,VA,24401,38.13433067,-79.08701477,,
1130,Middlebrook Avenue,,C,Staunton,VA,24401,38.13239564,-79.0869646,,
1130,Middlebrook Avenue,,,Staunton,VA,24401,38.13258987,-79.08689693,,
1132,Middlebrook Avenue,,,Staunton,VA,24401,38.1318556,-79.08718512,,
